ticker,data_symbol,name,category,scheme,layer,threshold,date,close,reference_high,reference_mode,drawdown,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2015-09-11,8.008013725280762,14.909283638000488,52w_high,-46.29%,5.33%,-4.12%,17.69%,45.54%,-10.87%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2018-10-10,16.662912368774414,23.161239624023438,52w_high,-28.06%,-3.86%,0.12%,37.55%,39.99%,-16.75%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2018-10-26,15.033053398132324,23.161239624023438,52w_high,-35.09%,2.17%,17.63%,58.50%,59.49%,-7.73%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-02-27,19.98553466796875,27.707447052001953,52w_high,-27.87%,8.76%,46.24%,74.04%,136.60%,-16.06%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2020-03-16,17.25272560119629,27.707447052001953,52w_high,-37.73%,42.16%,94.39%,122.05%,172.26%,-2.76%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2021-03-04,39.273719787597656,53.308441162109375,52w_high,-26.33%,27.36%,17.80%,51.76%,63.23%,-0.10%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2022-01-25,65.89593505859375,89.9110107421875,52w_high,-26.71%,1.15%,-13.46%,-20.75%,-33.42%,-47.99%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2022-04-22,57.51173782348633,89.9110107421875,52w_high,-36.03%,-6.13%,-13.11%,-32.16%,-36.48%,-40.40%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2022-06-13,48.034698486328125,89.9110107421875,52w_high,-46.58%,-3.35%,-1.48%,-12.54%,29.73%,-28.65%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D4,-60.00%,2022-12-28,34.90906524658203,87.86734008789062,52w_high,-60.27%,18.88%,22.44%,69.49%,71.36%,-1.82%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2023-10-23,48.62227249145508,65.32146453857422,52w_high,-25.56%,11.55%,47.61%,32.54%,67.53%,-4.88%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2024-04-19,61.74297332763672,84.48892974853516,52w_high,-26.92%,19.86%,11.17%,28.73%,-13.17%,-20.27%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-02-25,92.62113952636719,125.54647064208984,52w_high,-26.23%,-28.22%,-31.30%,-19.99%,-14.46%,-46.85%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-03-06,71.98555755615234,125.54647064208984,52w_high,-42.66%,-31.61%,-9.75%,-12.21%,28.61%,-31.61%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2025-03-10,65.40247344970703,125.54647064208984,52w_high,-47.91%,-23.82%,5.40%,1.98%,38.18%,-24.73%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D4,-60.00%,2025-04-04,49.2286376953125,125.54647064208984,52w_high,-60.79%,23.99%,45.72%,80.24%,132.31%,0.00%
MRVL,MRVL,MRVL,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2026-07-07,230.64309692382812,316.3519592285156,52w_high,-27.09%,,,,,-10.57%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-05-18,10.010000228881836,13.949999809265137,52w_high,-28.24%,3.30%,0.20%,42.76%,-43.46%,-48.35%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2021-05-18,10.010000228881836,13.949999809265137,52w_high,-28.24%,3.30%,0.20%,42.76%,-43.46%,-48.35%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-09-13,15.399999618530273,20.719999313354492,52w_high,-25.68%,-12.34%,-17.14%,-44.61%,-63.38%,-75.84%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2021-09-13,15.399999618530273,20.719999313354492,52w_high,-25.68%,-12.34%,-17.14%,-44.61%,-63.38%,-75.84%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2021-10-13,13.25,20.719999313354492,52w_high,-36.05%,7.40%,-13.58%,-36.75%,-68.98%,-71.92%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D4,-50.00%,2022-01-18,10.09000015258789,20.719999313354492,52w_high,-51.30%,-1.49%,-16.35%,-56.69%,-52.53%,-64.72%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2023-07-27,6.730000019073486,7.929999828338623,52w_high,-15.13%,-13.97%,-39.23%,-27.49%,-20.95%,-47.55%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2023-08-16,5.880000114440918,7.929999828338623,52w_high,-25.85%,-12.93%,-26.53%,-16.84%,11.56%,-39.97%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2023-09-15,5.119999885559082,7.929999828338623,52w_high,-35.44%,-12.89%,0.98%,-21.87%,40.04%,-31.05%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D4,-50.00%,2024-04-02,3.869999885559082,7.929999828338623,52w_high,-51.20%,-0.52%,19.12%,138.50%,362.27%,-8.79%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-08-28,6.090000152587891,7.190000057220459,52w_high,-15.30%,60.59%,317.73%,206.40%,709.69%,-4.60%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-12-03,23.010000228881836,27.280000686645508,52w_high,-15.65%,24.90%,-18.30%,25.68%,113.19%,-28.86%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-12-18,22.920000076293945,27.280000686645508,52w_high,-15.98%,29.23%,-11.82%,45.99%,238.35%,-28.58%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-01-13,23.90999984741211,28.799999237060547,52w_high,-16.98%,15.52%,-19.99%,99.46%,283.94%,-31.53%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-02-19,25.93000030517578,31.56999969482422,52w_high,-17.87%,-28.54%,0.27%,56.92%,173.27%,-36.87%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-02-21,23.549999237060547,31.56999969482422,52w_high,-25.40%,-14.18%,9.64%,88.45%,197.11%,-30.49%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2025-02-25,20.280000686645508,31.56999969482422,52w_high,-35.76%,-4.14%,41.81%,137.33%,258.23%,-19.28%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-08-12,43.43000030517578,51.38999938964844,52w_high,-15.49%,11.51%,19.50%,60.30%,,-9.10%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-09-03,43.529998779296875,51.38999938964844,52w_high,-15.29%,20.54%,-3.74%,60.81%,,-9.30%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-11-04,56.56999969482422,69.2699966430664,52w_high,-18.33%,-12.73%,17.24%,38.91%,,-30.21%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-11-06,49.61000061035156,69.2699966430664,52w_high,-28.38%,3.93%,52.87%,136.55%,,-20.42%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2025-11-17,43.310001373291016,69.2699966430664,52w_high,-37.48%,24.59%,76.82%,210.04%,,-8.84%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-01-26,80.4800033569336,96.30000305175781,52w_high,-16.43%,-12.77%,2.25%,,,-28.70%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2026-02-05,66.31999969482422,96.30000305175781,52w_high,-31.13%,7.78%,18.49%,,,-13.48%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2026-03-27,60.93000030517578,96.30000305175781,52w_high,-36.73%,28.98%,60.86%,,,-5.83%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-06-01,122.38999938964844,150.22999572753906,52w_high,-18.53%,-18.24%,,,,-37.74%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2026-06-05,110.08000183105469,150.22999572753906,52w_high,-26.73%,-24.28%,,,,-30.78%
RKLB,RKLB,RKLB,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2026-06-23,95.12000274658203,150.22999572753906,52w_high,-36.68%,,,,,-19.89%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-05-18,10.010000228881836,13.949999809265137,52w_high,-28.24%,3.30%,0.20%,42.76%,-43.46%,-48.35%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-09-13,15.399999618530273,20.719999313354492,52w_high,-25.68%,-12.34%,-17.14%,-44.61%,-63.38%,-75.84%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2021-09-21,14.470000267028809,20.719999313354492,52w_high,-30.16%,-12.09%,-17.83%,-37.80%,-66.00%,-74.29%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2021-10-18,12.399999618530273,20.719999313354492,52w_high,-40.15%,24.84%,-18.63%,-31.94%,-64.92%,-70.00%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D4,-55.00%,2022-01-21,9.0,20.719999313354492,52w_high,-56.56%,-3.00%,-14.33%,-54.11%,-44.78%,-60.44%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2023-08-10,6.230000019073486,7.929999828338623,52w_high,-21.44%,-3.05%,-30.02%,-30.34%,-13.48%,-43.34%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2023-09-12,5.304999828338623,7.929999828338623,52w_high,-33.10%,-8.95%,-12.16%,-19.13%,29.31%,-33.46%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2023-09-19,4.659999847412109,7.929999828338623,52w_high,-41.24%,-8.80%,-3.65%,-13.52%,53.86%,-24.25%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D4,-55.00%,2024-04-15,3.5299999713897705,7.929999828338623,52w_high,-55.49%,29.18%,59.49%,179.89%,465.86%,0.00%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-02-21,23.549999237060547,31.56999969482422,52w_high,-25.40%,-14.18%,9.64%,88.45%,197.11%,-30.49%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-02-25,20.280000686645508,31.56999969482422,52w_high,-35.76%,-4.14%,41.81%,137.33%,258.23%,-19.28%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2025-03-03,18.65999984741211,31.56999969482422,52w_high,-40.89%,-2.73%,42.55%,164.26%,285.37%,-12.27%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-08-19,40.91999816894531,51.38999938964844,52w_high,-20.37%,15.30%,5.84%,87.15%,,-3.52%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-11-06,49.61000061035156,69.2699966430664,52w_high,-28.38%,3.93%,52.87%,136.55%,,-20.42%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-11-13,45.25,69.2699966430664,52w_high,-34.68%,22.45%,54.45%,189.86%,,-12.75%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2025-11-20,39.47999954223633,69.2699966430664,52w_high,-43.01%,96.43%,77.23%,262.72%,,0.00%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-02-02,74.1500015258789,96.30000305175781,52w_high,-23.00%,-3.02%,8.31%,,,-22.62%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2026-02-05,66.31999969482422,96.30000305175781,52w_high,-31.13%,7.78%,18.49%,,,-13.48%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2026-03-30,57.380001068115234,96.30000305175781,52w_high,-40.42%,34.23%,77.15%,,,0.00%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-06-03,114.69999694824219,150.22999572753906,52w_high,-23.65%,-18.84%,,,,-33.57%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2026-06-10,105.05000305175781,150.22999572753906,52w_high,-30.07%,-26.96%,,,,-27.46%
RKLB,RKLB,RKLB,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2026-06-24,85.41000366210938,150.22999572753906,52w_high,-43.15%,,,,,-10.78%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2021-05-18,10.010000228881836,13.949999809265137,52w_high,-28.24%,3.30%,0.20%,42.76%,-43.46%,-48.35%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2021-09-13,15.399999618530273,20.719999313354492,52w_high,-25.68%,-12.34%,-17.14%,-44.61%,-63.38%,-75.84%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2021-10-13,13.25,20.719999313354492,52w_high,-36.05%,7.40%,-13.58%,-36.75%,-68.98%,-71.92%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2021-12-29,11.329999923706055,20.719999313354492,52w_high,-45.32%,-27.27%,-28.51%,-66.55%,-67.43%,-68.58%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D4,-60.00%,2022-01-27,8.100000381469727,20.719999313354492,52w_high,-60.91%,17.78%,-7.28%,-42.35%,-39.75%,-56.05%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2023-08-16,5.880000114440918,7.929999828338623,52w_high,-25.85%,-12.93%,-26.53%,-16.84%,11.56%,-39.97%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2023-09-15,5.119999885559082,7.929999828338623,52w_high,-35.44%,-12.89%,0.98%,-21.87%,40.04%,-31.05%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2023-09-25,4.349999904632568,7.929999828338623,52w_high,-45.15%,-4.83%,25.06%,-6.67%,98.16%,-18.85%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-02-21,23.549999237060547,31.56999969482422,52w_high,-25.40%,-14.18%,9.64%,88.45%,197.11%,-30.49%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-02-25,20.280000686645508,31.56999969482422,52w_high,-35.76%,-4.14%,41.81%,137.33%,258.23%,-19.28%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2025-03-10,17.1200008392334,31.56999969482422,52w_high,-45.77%,0.35%,73.13%,174.71%,320.33%,-4.38%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-11-06,49.61000061035156,69.2699966430664,52w_high,-28.38%,3.93%,52.87%,136.55%,,-20.42%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-11-17,43.310001373291016,69.2699966430664,52w_high,-37.48%,24.59%,76.82%,210.04%,,-8.84%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2026-02-05,66.31999969482422,96.30000305175781,52w_high,-31.13%,7.78%,18.49%,,,-13.48%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2026-03-27,60.93000030517578,96.30000305175781,52w_high,-36.73%,28.98%,60.86%,,,-5.83%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2026-06-05,110.08000183105469,150.22999572753906,52w_high,-26.73%,-24.28%,,,,-30.78%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2026-06-23,95.12000274658203,150.22999572753906,52w_high,-36.68%,,,,,-19.89%
RKLB,RKLB,RKLB,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2026-06-25,80.69000244140625,150.22999572753906,52w_high,-46.29%,,,,,-5.56%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D3,-40.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D4,-55.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2015-11-11,311.0840148925781,411.56298828125,52w_high,-24.41%,15.46%,38.99%,34.05%,113.99%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2016-01-15,364.33099365234375,465.3210144042969,52w_high,-21.70%,6.10%,12.41%,21.50%,65.47%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2016-06-22,596.1160278320312,766.3079833984375,52w_high,-22.21%,9.79%,-2.67%,13.79%,105.08%,-8.16%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2017-01-06,902.2009887695312,1154.72998046875,52w_high,-21.87%,1.95%,23.78%,91.11%,303.18%,-13.79%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2017-01-11,777.7570190429688,1154.72998046875,52w_high,-32.65%,27.16%,60.67%,136.46%,402.21%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2017-03-18,973.8179931640625,1274.989990234375,52w_high,-23.62%,20.76%,114.08%,188.57%,802.73%,-3.73%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2017-07-11,2337.7900390625,2958.110107421875,52w_high,-20.97%,16.27%,76.70%,183.85%,281.28%,-17.45%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2017-07-15,1998.8599853515625,2958.110107421875,52w_high,-32.43%,62.74%,81.36%,289.73%,333.65%,-3.45%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2017-09-13,3882.590087890625,4892.009765625,52w_high,-20.63%,8.93%,88.42%,188.17%,94.66%,-18.74%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2017-09-14,3154.949951171875,4892.009765625,52w_high,-35.51%,37.19%,149.50%,263.71%,140.49%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2017-11-12,5950.06982421875,7459.68994140625,52w_high,-20.24%,90.30%,131.46%,38.21%,24.68%,-0.78%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2017-12-22,13831.7998046875,19497.400390625,52w_high,-29.06%,1.08%,-25.53%,-35.03%,-49.12%,-57.32%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2017-12-30,12952.2001953125,19497.400390625,52w_high,-33.57%,-0.41%,-11.29%,-23.89%,-51.93%,-54.42%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D3,-40.00%,2018-01-16,11490.5,19497.400390625,52w_high,-41.07%,-32.52%,-22.43%,-30.01%,-43.90%,-48.62%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D4,-55.00%,2018-02-04,8277.009765625,19497.400390625,52w_high,-57.55%,16.77%,-15.14%,-18.01%,-24.00%,-28.68%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2019-07-14,10256.05859375,13016.2314453125,52w_high,-21.21%,6.96%,0.89%,-16.36%,-43.15%,-51.53%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2019-09-24,8620.56640625,13016.2314453125,52w_high,-33.77%,-4.82%,-16.27%,8.56%,10.55%,-42.34%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D3,-40.00%,2019-10-23,7514.671875,13016.2314453125,52w_high,-42.27%,17.21%,-3.19%,17.38%,22.80%,-33.85%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D4,-55.00%,2020-03-12,4970.7880859375,12573.8125,52w_high,-60.47%,36.67%,95.82%,83.72%,258.44%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2021-01-21,30825.69921875,40797.609375,52w_high,-24.44%,55.42%,67.73%,24.69%,42.06%,-3.30%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2021-02-28,45137.76953125,57539.9453125,52w_high,-21.55%,27.44%,25.46%,-21.82%,40.30%,-33.96%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2021-04-24,50050.8671875,63503.45703125,52w_high,-21.18%,-6.57%,-35.69%,-2.29%,-4.72%,-40.45%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2021-05-17,43537.51171875,63503.45703125,52w_high,-31.44%,-22.92%,-29.22%,-1.59%,-15.81%,-31.54%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D3,-40.00%,2021-05-19,37002.44140625,63503.45703125,52w_high,-41.73%,0.93%,-13.22%,17.76%,-0.41%,-19.44%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2021-11-26,53569.765625,67566.828125,52w_high,-20.72%,-13.75%,-29.47%,-13.60%,-56.53%,-64.50%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2021-12-10,47243.3046875,67566.828125,52w_high,-30.08%,-1.98%,-10.24%,-14.16%,-55.81%,-59.75%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D3,-40.00%,2022-01-21,36457.31640625,67566.828125,52w_high,-46.04%,16.32%,21.65%,-21.48%,-46.70%,-49.13%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D4,-55.00%,2022-05-09,30296.953125,67566.828125,52w_high,-55.16%,4.72%,-34.08%,-26.16%,-30.13%,-47.89%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2023-09-11,25162.654296875,31476.048828125,52w_high,-20.06%,9.41%,45.07%,68.95%,183.95%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2024-05-01,58254.01171875,73083.5,52w_high,-20.29%,18.66%,3.30%,-0.48%,63.15%,-7.39%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2024-07-04,56977.703125,73083.5,52w_high,-22.04%,15.44%,-1.43%,33.22%,42.28%,-5.32%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2025-02-26,84347.0234375,106146.265625,52w_high,-20.54%,2.97%,11.69%,29.06%,23.17%,-9.57%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D1,-20.00%,2025-11-13,99697.4921875,124752.53125,52w_high,-20.08%,-7.58%,-4.16%,-29.88%,,-41.26%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D2,-30.00%,2025-11-20,86631.8984375,124752.53125,52w_high,-30.56%,6.79%,3.27%,-20.59%,,-32.40%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_B_20_30_40_55,D3,-40.00%,2026-02-04,73019.703125,124752.53125,52w_high,-41.47%,-6.93%,-2.60%,-15.85%,,-19.80%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_C_25_35_45_60,D1,-25.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_C_25_35_45_60,D2,-35.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_C_25_35_45_60,D3,-45.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_C_25_35_45_60,D4,-60.00%,2015-01-14,178.10299682617188,457.3340148925781,52w_high,-61.06%,27.37%,43.90%,31.39%,29.30%,0.00%
BTC-USD,BTC-USD,BTC-USD,CRYPTO_EQUITY,STOCK_C_25_35_45_60,D1,-25.00%,2016-08-02,547.4650268554688,766.3079833984375,52w_high,-28.56%,6.57%,11.46%,39.59%,120.11%,0.00%
